"id","nombre","año","mes","día","hour","minute","sube","baja","queda","descrp"
"9","san andres","2016","07","08","14","28","2.0","","34.0","Redistribución de Potencia Menor generación PE. Taltal 20 MW"
"17","carrea pinto","2016","07","09","10","38","","","15.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"8","diego de almagro","2016","07","09","10","38","","1.0","23.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 19 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","07","09","10","38","","2.0","75.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 19 °C con Sol  flujo N>S. "
"19","luz del norte","2016","07","09","10","38","","3.0","90.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 19 °C con Sol  flujo N>S. "
"9","san andres","2016","07","09","10","38","","1.0","38.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 19 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","07","09","10","42","","1.0","14.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20°C con Sol  flujo N>S. "
"8","diego de almagro","2016","07","09","10","42","","1.0","22.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20°C con Sol  flujo N>S. "
"10","llano de llampos","2016","07","09","10","42","","4.0","71.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20°C con Sol  flujo N>S. "
"19","luz del norte","2016","07","09","10","42","","5.0","85.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20°C con Sol  flujo N>S. "
"9","san andres","2016","07","09","10","42","","2.0","36.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20°C con Sol  flujo N>S. "
"17","carrea pinto","2016","07","09","10","46","","1.0","13.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20°C con Sol  flujo N>S. "
"8","diego de almagro","2016","07","09","10","46","","1.0","21.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20°C con Sol  flujo N>S. "
"10","llano de llampos","2016","07","09","10","46","","4.0","67.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20°C con Sol  flujo N>S. "
"19","luz del norte","2016","07","09","10","46","","5.0","80.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20°C con Sol  flujo N>S. "
"9","san andres","2016","07","09","10","46","","3.0","33.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20°C con Sol  flujo N>S. "
"17","carrea pinto","2016","07","09","13","25","","","13.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada  nubosidad en la zona "
"8","diego de almagro","2016","07","09","13","25","","","21.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada  nubosidad en la zona "
"10","llano de llampos","2016","07","09","13","25","","","67.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada  nubosidad en la zona "
"19","luz del norte","2016","07","09","13","25","12.0","","92.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20 °C con Sol  flujo N>S. "
"9","san andres","2016","07","09","13","25","","","33.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada  nubosidad en la zona "
"17","carrea pinto","2016","07","12","13","15","","10.0","10.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada . 260 MW a 19 °C según NM 15504/2016."
"8","diego de almagro","2016","07","12","13","15","","3.0","15.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada . 260 MW a 19 °C según NM 15504/2016."
"10","llano de llampos","2016","07","12","13","15","","9.0","50.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada . 260 MW a 19 °C según NM 15504/2016."
"19","luz del norte","2016","07","12","13","15","","20.0","64.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada . 260 MW a 19 °C según NM 15504/2016."
"9","san andres","2016","07","12","13","15","","4.0","22.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada . 260 MW a 19 °C según NM 15504/2016."
"17","carrea pinto","2016","07","12","15","1","","1.0","9.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"8","diego de almagro","2016","07","12","15","1","","2.0","13.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"10","llano de llampos","2016","07","12","15","1","","4.0","45.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"19","luz del norte","2016","07","12","15","1","","6.0","55.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","07","12","15","1","","2.0","20.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"17","carrea pinto","2016","07","12","15","40","1.0","","10.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"8","diego de almagro","2016","07","12","15","40","3.0","","16.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"10","llano de llampos","2016","07","12","15","40","5.0","","50.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"19","luz del norte","2016","07","12","15","40","6.0","","61.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","07","12","15","40","5.0","","25.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"17","carrea pinto","2016","07","12","16","17","","","10.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"8","diego de almagro","2016","07","12","16","17","1.0","","17.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"10","llano de llampos","2016","07","12","16","17","3.0","","53.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"19","luz del norte","2016","07","12","16","17","3.0","","64.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","07","12","16","17","1.0","","26.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"17","carrea pinto","2016","07","13","8","21","9.0","","9.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
"8","diego de almagro","2016","07","13","8","21","2.0","","2.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
"10","llano de llampos","2016","07","13","8","21","7.0","","7.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
"19","luz del norte","2016","07","13","8","21","10.0","","63.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","07","13","8","21","6.0","","6.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
"17","carrea pinto","2016","07","13","8","47","6.0","","15.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"8","diego de almagro","2016","07","13","8","47","5.0","","7.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"10","llano de llampos","2016","07","13","8","47","3.0","","45.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"19","luz del norte","2016","07","13","8","47","5.0","","68.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","07","13","8","47","3.0","","17.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","07","13","8","57","5.0","","20.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"8","diego de almagro","2016","07","13","8","57","4.0","","11.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"10","llano de llampos","2016","07","13","8","57","6.0","","51.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"19","luz del norte","2016","07","13","8","57","9.0","","77.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","07","13","8","57","3.0","","20.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","07","13","9","0","","10.0","10.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
"8","diego de almagro","2016","07","13","9","0","","","11.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"10","llano de llampos","2016","07","13","9","0","","","51.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"19","luz del norte","2016","07","13","9","0","","14.0","63.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
"9","san andres","2016","07","13","9","0","","","20.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","07","13","9","11","","","10.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"8","diego de almagro","2016","07","13","9","11","","","11.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"10","llano de llampos","2016","07","13","9","11","","2.0","49.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
"19","luz del norte","2016","07","13","9","11","","3.0","60.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
"9","san andres","2016","07","13","9","11","","","20.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","07","13","10","53","","1.0","9.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
"8","diego de almagro","2016","07","13","10","53","","","11.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"10","llano de llampos","2016","07","13","10","53","","2.0","47.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
"19","luz del norte","2016","07","13","10","53","","3.0","57.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
"9","san andres","2016","07","13","10","53","","","20.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","07","13","11","11","1.0","","10.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
"8","diego de almagro","2016","07","13","11","11","4.0","","15.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
"10","llano de llampos","2016","07","13","11","11","2.0","","49.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
"19","luz del norte","2016","07","13","11","11","2.0","","59.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
"9","san andres","2016","07","13","11","11","4.0","","24.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
"17","carrea pinto","2016","07","13","12","11","","","10.0","Central sin variación inhabilitado EDAG fase 1 NM 15477/2016. "
"8","diego de almagro","2016","07","13","12","11","","","15.0","Central sin variación inhabilitado EDAG fase 1 NM 15477/2016. "
"10","llano de llampos","2016","07","13","12","11","","","49.0","Central sin variación inhabilitado EDAG fase 1 NM 15477/2016. "
"19","luz del norte","2016","07","13","12","11","","","59.0","Central sin variación inhabilitado EDAG fase 1 NM 15477/2016. "
"9","san andres","2016","07","13","12","11","","","24.0","Central sin variación inhabilitado EDAG fase 1 NM 15477/2016. "
"8","diego de almagro","2016","07","13","12","56","10.0","","10.0","Por pruebas"
"8","diego de almagro","2016","07","13","14","43","","10.0","0.0","Por pruebas"
"17","carrea pinto","2016","07","13","15","25","","1.0","9.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   259 MVA a 19 °C con Sol  flujo N>S. Faenas programadas SD 15477 NM"
"8","diego de almagro","2016","07","13","15","25","","1.0","14.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   259 MVA a 19 °C con Sol  flujo N>S. Faenas programadas SD 15477 NM"
"10","llano de llampos","2016","07","13","15","25","","3.0","46.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   259 MVA a 19 °C con Sol  flujo N>S. Faenas programadas SD 15477 NM"
"19","luz del norte","2016","07","13","15","25","","4.0","55.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   259 MVA a 19 °C con Sol  flujo N>S. Faenas programadas SD 15477 NM"
"9","san andres","2016","07","13","15","25","","1.0","23.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   259 MVA a 19 °C con Sol  flujo N>S. Faenas programadas SD 15477 NM"
"17","carrea pinto","2016","07","13","15","49","1.0","","10.0","Redistribución de Potencia  20 MW"
"8","diego de almagro","2016","07","13","15","49","1.0","","15.0","Redistribución de Potencia  20 MW"
"10","llano de llampos","2016","07","13","15","49","4.0","","50.0","Redistribución de Potencia  20 MW"
"19","luz del norte","2016","07","13","15","49","4.0","","59.0","Redistribución de Potencia  20 MW"
"9","san andres","2016","07","13","15","49","2.0","","25.0","Redistribución de Potencia  20 MW"
"17","carrea pinto","2016","07","14","9","9","","1.0","15.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","07","14","9","9","","","21.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"10","llano de llampos","2016","07","14","9","9","","","58.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"19","luz del norte","2016","07","14","9","9","","5.0","89.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"9","san andres","2016","07","14","9","9","","","32.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"17","carrea pinto","2016","07","14","10","0","","1.0","14.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
